Frame,Time (Seconds),X,Y,Z,W,X.1,Y.1,Z.1,X.2,Y.2,Z.2,W.1,X.3,Y.3,Z.3,X.4,Y.4,Z.4,W.2,X.5,Y.5,Z.5,X.6,Y.6,Z.6,W.3,X.7,Y.7,Z.7,X.8,Y.8,Z.8,W.4,X.9,Y.9,Z.9,X.10,Y.10,Z.10,W.5,X.11,Y.11,Z.11,X.12,Y.12,Z.12,W.6,X.13,Y.13,Z.13,X.14,Y.14,Z.14,W.7,X.15,Y.15,Z.15,X.16,Y.16,Z.16,W.8,X.17,Y.17,Z.17,X.18,Y.18,Z.18,W.9,X.19,Y.19,Z.19,X.20,Y.20,Z.20,W.10,X.21,Y.21,Z.21,X.22,Y.22,Z.22,W.11,X.23,Y.23,Z.23,X.24,Y.24,Z.24,W.12,X.25,Y.25,Z.25,X.26,Y.26,Z.26,W.13,X.27,Y.27,Z.27,X.28,Y.28,Z.28,W.14,X.29,Y.29,Z.29,X.30,Y.30,Z.30,W.15,X.31,Y.31,Z.31,X.32,Y.32,Z.32,W.16,X.33,Y.33,Z.33,X.34,Y.34,Z.34,W.17,X.35,Y.35,Z.35,X.36,Y.36,Z.36,W.18,X.37,Y.37,Z.37,X.38,Y.38,Z.38,W.19,X.39,Y.39,Z.39,X.40,Y.40,Z.40,W.20,X.41,Y.41,Z.41
333,2.775,-0.023429,0.973103,-0.098517,0.206921,-0.075603,0.502268,0.58633,0.019773,0.979376,-0.118759,0.162259,-0.075934,0.569545,0.572494,0.025017,0.972872,-0.179553,0.14372,-0.06106,0.756465,0.528952,-0.10202,0.99093,0.064444,-0.059127,-0.039696,0.955493,0.456059,0.034913,0.969324,0.062146,-0.235224,-0.064631,1.071782,0.457561,0.10803,0.971932,-0.102029,0.182393,-0.074376,0.930763,0.455281,0.110843,0.884435,-0.195077,0.409185,-0.146286,0.944415,0.425526,0.29372,0.782271,-0.163076,0.524583,-0.34148,0.955513,0.19179,-0.471254,-0.554243,-0.065937,-0.682925,-0.390877,1.008555,0.024954,-0.104399,0.9638,-0.195845,0.147768,-0.010335,0.93096,0.474586,0.373099,0.675112,-0.52499,-0.35973,0.063503,0.951433,0.493861,0.2063,0.350694,-0.050573,-0.912084,0.204525,0.682826,0.465226,0.116717,0.483642,0.063293,-0.865137,0.06952,0.642304,0.35686,0.377079,0.769234,0.503305,0.113025,-0.152101,0.495034,0.552984,0.033698,0.998425,-0.044834,0.001697,-0.309228,0.424619,0.263375,-0.029601,0.987919,-0.027727,-0.149573,-0.330662,0.053122,0.300234,-0.450288,0.842847,0.175857,0.236482,0.000895,0.509503,0.619675,0.04604,0.793081,-0.403713,0.453783,0.284663,0.330045,0.591551,-0.011758,0.806537,-0.154019,0.570647,0.110952,0.075384,0.82067,-0.011304,0.992789,0.000658,-0.119342,-0.363951,-0.009141,0.182906,-0.119054,0.857938,-0.049032,0.497358,0.218524,-0.005993,0.797073
334,2.783333,-0.023729,0.972968,-0.099231,0.207178,-0.076054,0.502396,0.586506,0.021781,0.979096,-0.118688,0.163739,-0.076401,0.569651,0.572567,0.021127,0.972376,-0.182026,0.144589,-0.060681,0.756882,0.529125,-0.099348,0.991134,0.066913,-0.057492,-0.040715,0.955606,0.455014,0.034351,0.969576,0.061944,-0.23432,-0.064933,1.071831,0.457022,0.110421,0.971676,-0.102093,0.182292,-0.075217,0.930625,0.454379,0.110733,0.88444,-0.194377,0.409538,-0.14705,0.944639,0.424607,0.294115,0.781734,-0.164032,0.524864,-0.342084,0.955811,0.19074,-0.471105,-0.554232,-0.064389,-0.683185,-0.39109,1.008553,0.024263,-0.102509,0.964089,-0.195208,0.148049,-0.011186,0.931397,0.473701,0.372773,0.67559,-0.525954,-0.357757,0.062701,0.951581,0.493094,0.206099,0.348972,-0.051252,-0.912751,0.204733,0.683421,0.465281,0.118626,0.482548,0.061997,-0.865582,0.069259,0.642783,0.357369,0.376406,0.769182,0.503864,0.113131,-0.152532,0.495084,0.553131,0.032903,0.998456,-0.044717,0.001979,-0.309218,0.424706,0.263274,-0.031882,0.987673,-0.026907,-0.150869,-0.329863,0.053396,0.30003,-0.450472,0.84272,0.175477,0.236865,0.000424,0.509708,0.619881,0.045576,0.792884,-0.403618,0.454257,0.284243,0.330271,0.592133,-0.010566,0.807872,-0.153557,0.568903,0.110712,0.075798,0.821238,-0.014286,0.992439,-0.00049,-0.121905,-0.363221,-0.008747,0.182657,-0.115423,0.858058,-0.05011,0.497898,0.218029,-0.005731,0.797012
335,2.791667,-0.023763,0.972901,-0.099158,0.207525,-0.076528,0.502676,0.586365,0.022115,0.97887,-0.119406,0.16452,-0.076877,0.569933,0.572435,0.021127,0.972193,-0.182317,0.145451,-0.060955,0.757038,0.528772,-0.099751,0.991153,0.066665,-0.056767,-0.040906,0.955717,0.454563,0.033803,0.969781,0.061662,-0.233623,-0.065193,1.071831,0.456496,0.11034,0.971487,-0.102203,0.183284,-0.075402,0.930728,0.453885,0.110972,0.884444,-0.193991,0.409647,-0.147181,0.944706,0.423966,0.294011,0.781681,-0.165093,0.524668,-0.342128,0.956091,0.190036,-0.470507,-0.554503,-0.063675,-0.683444,-0.391225,1.008613,0.023496,-0.104289,0.964492,-0.192638,0.147546,-0.011404,0.931527,0.473317,0.372573,0.675449,-0.52677,-0.357031,0.062449,0.951914,0.49263,0.206637,0.347137,-0.05131,-0.913326,0.204888,0.683923,0.465268,0.120802,0.480888,0.059169,-0.866402,0.068921,0.643314,0.357826,0.37663,0.769269,0.503392,0.11389,-0.152981,0.495355,0.552936,0.032413,0.998459,-0.044992,0.002256,-0.309584,0.424771,0.263085,-0.032009,0.987656,-0.027125,-0.150916,-0.329861,0.05349,0.300038,-0.450675,0.842637,0.174748,0.237315,-7.4e-05,0.509996,0.619794,0.045159,0.793092,-0.402893,0.45458,0.283771,0.330511,0.592639,-0.010423,0.807995,-0.153266,0.56881,0.110722,0.075789,0.821327,-0.014374,0.992442,-0.000731,-0.121871,-0.363209,-0.00871,0.182694,-0.115255,0.858162,-0.049905,0.497778,0.218038,-0.005716,0.797019
336,2.8,-0.023935,0.972828,-0.099425,0.207718,-0.076997,0.502899,0.586324,0.020328,0.978621,-0.121633,0.164602,-0.077358,0.570147,0.572354,0.025206,0.972307,-0.180323,0.14652,-0.061985,0.756872,0.527798,-0.10318,0.991024,0.063256,-0.056774,-0.040286,0.955778,0.45467,0.033177,0.969965,0.061522,-0.232986,-0.065421,1.071771,0.455839,0.108287,0.971347,-0.10315,0.184714,-0.074952,0.931034,0.453741,0.111496,0.884391,-0.194254,0.409496,-0.146718,0.944644,0.423623,0.293198,0.782302,-0.165957,0.523925,-0.34167,0.956261,0.189709,-0.469593,-0.554994,-0.062498,-0.683782,-0.391438,1.008636,0.022778,-0.108875,0.963183,-0.195212,0.149387,-0.011021,0.93129,0.473407,0.372125,0.675057,-0.527227,-0.357566,0.062591,0.952469,0.492786,0.207296,0.345383,-0.051489,-0.913831,0.205,0.68448,0.465249,0.121463,0.479695,0.057541,-0.867081,0.068609,0.643871,0.35835,0.375945,0.769433,0.503765,0.113401,-0.153435,0.495538,0.552871,0.032122,0.99846,-0.045178,0.002375,-0.309862,0.42486,0.262947,-0.032126,0.987684,-0.027454,-0.150647,-0.329947,0.05356,0.300036,-0.455349,0.83968,0.183234,0.232421,-0.000558,0.510259,0.619778,0.042156,0.790964,-0.403642,0.4579,0.285787,0.335675,0.587416,-0.009948,0.808128,-0.152831,0.568746,0.110727,0.075794,0.821428,-0.014379,0.992536,-0.004789,-0.121006,-0.363209,-0.008721,0.18271,-0.114758,0.858276,-0.049578,0.497729,0.218017,-0.005711,0.797004
337,2.808333,-0.024117,0.972784,-0.09959,0.207827,-0.077524,0.50318,0.586286,0.020633,0.978376,-0.122634,0.165274,-0.077904,0.570423,0.572289,0.025192,0.972119,-0.18068,0.147327,-0.062318,0.757091,0.527381,-0.103532,0.991043,0.063062,-0.05601,-0.040543,0.955943,0.454128,0.032633,0.970191,0.061307,-0.232179,-0.065731,1.071822,0.455234,0.108115,0.971175,-0.102333,0.186168,-0.075202,0.931191,0.453163,0.11148,0.884553,-0.193332,0.409586,-0.14689,0.944772,0.422844,0.292713,0.78229,-0.166477,0.524048,-0.341798,0.95661,0.188906,-0.468339,-0.555716,-0.062126,-0.68409,-0.39159,1.008723,0.021966,-0.110173,0.962552,-0.195871,0.151622,-0.011303,0.931475,0.472931,0.371269,0.6756,-0.527611,-0.356862,0.062157,0.952926,0.492583,0.20753,0.343166,-0.05269,-0.914545,0.205261,0.685309,0.46503,0.122393,0.477979,0.054935,-0.868066,0.068354,0.644427,0.358839,0.377484,0.769272,0.502286,0.115915,-0.153954,0.495783,0.552819,0.031442,0.998476,-0.045273,0.00285,-0.3104,0.424883,0.26296,-0.032304,0.987723,-0.027478,-0.150352,-0.329977,0.053653,0.300135,-0.455678,0.839408,0.183035,0.232915,-0.001095,0.510578,0.619752,0.041891,0.791333,-0.402909,0.457932,0.285383,0.336146,0.587739,-0.009688,0.808231,-0.152476,0.5687,0.110739,0.075781,0.821508,-0.014964,0.992444,-0.001223,-0.121779,-0.363148,-0.008637,0.182787,-0.114502,0.858328,-0.049225,0.497734,0.218022,-0.005706,0.796997
338,2.816667,-0.024171,0.972686,-0.100166,0.208001,-0.078083,0.503471,0.586273,0.020968,0.97816,-0.123551,0.165825,-0.07845,0.570698,0.572198,0.025311,0.971971,-0.180939,0.147961,-0.062654,0.757305,0.526974,-0.104448,0.99098,0.062971,-0.055531,-0.040765,0.956114,0.453639,0.032486,0.970381,0.060888,-0.231511,-0.066153,1.071914,0.45472,0.108055,0.970953,-0.102309,0.187371,-0.075426,0.931364,0.452642,0.111531,0.884622,-0.192762,0.409692,-0.147044,0.944914,0.422147,0.292137,0.782389,-0.166966,0.524067,-0.341893,0.956914,0.188166,-0.467321,-0.556446,-0.061486,-0.68425,-0.391814,1.008786,0.021147,-0.111953,0.962297,-0.194945,0.153128,-0.011552,0.931654,0.472494,0.370325,0.675079,-0.529122,-0.356592,0.061773,0.953396,0.49233,0.207878,0.341438,-0.053018,-0.915093,0.205421,0.686044,0.465039,0.123864,0.476099,0.051525,-0.869099,0.06807,0.645122,0.359322,0.375585,0.769782,0.503425,0.113735,-0.1545,0.496042,0.552785,0.031898,0.998445,-0.045658,0.002505,-0.310741,0.424951,0.262862,-0.030322,0.98799,-0.028763,-0.148761,-0.330866,0.053531,0.300351,-0.448976,0.843432,0.169765,0.241296,-0.001666,0.5109,0.619761,0.042229,0.792571,-0.40016,0.458171,0.281114,0.329228,0.596277,-0.009525,0.808404,-0.15219,0.568534,0.110742,0.07578,0.821628,-0.012352,0.992813,-0.00022,-0.11904,-0.363851,-0.008999,0.183079,-0.11419,0.858419,-0.049096,0.497662,0.218016,-0.005689,0.797015
339,2.825,-0.024385,0.97262,-0.100583,0.208086,-0.078568,0.503748,0.586233,0.021066,0.977933,-0.124689,0.166299,-0.078951,0.570962,0.572097,0.025383,0.971984,-0.18032,0.148616,-0.063027,0.757417,0.526475,-0.10456,0.991106,0.061286,-0.054948,-0.041097,0.95632,0.453407,0.032111,0.970585,0.060555,-0.230794,-0.066497,1.072001,0.454076,0.108314,0.970464,-0.102792,0.189476,-0.075749,0.931562,0.452335,0.111641,0.884556,-0.192413,0.409968,-0.147233,0.945094,0.421518,0.291284,0.782659,-0.166963,0.52414,-0.341929,0.957204,0.187417,-0.465933,-0.557286,-0.06103,-0.684554,-0.392049,1.008888,0.020281,-0.113818,0.962272,-0.194134,0.152937,-0.011902,0.931846,0.472271,0.369351,0.674168,-0.531006,-0.356524,0.061366,0.953845,0.492035,0.207797,0.339822,-0.053008,-0.915714,0.205482,0.686711,0.46508,0.125606,0.474526,0.047679,-0.869928,0.06773,0.645936,0.359793,0.375139,0.769949,0.503533,0.113593,-0.154977,0.496268,0.552739,0.03154,0.99845,-0.045784,0.002607,-0.31107,0.425025,0.262773,-0.030463,0.988013,-0.028967,-0.148534,-0.330939,0.053603,0.300356,-0.451457,0.841943,0.172517,0.23991,-0.002159,0.511227,0.619727,0.043266,0.793683,-0.399737,0.456515,0.281864,0.331696,0.594835,-0.009262,0.808532,-0.15182,0.568455,0.110748,0.075769,0.821721,-0.012371,0.992902,-0.004355,-0.118212,-0.363849,-0.008979,0.183091,-0.113872,0.858488,-0.04881,0.497644,0.218015,-0.00568,0.79701
340,2.833333,-0.024621,0.972593,-0.100763,0.208095,-0.07904,0.504002,0.586153,0.022659,0.977808,-0.123877,0.167431,-0.079449,0.57121,0.571987,0.02179,0.971269,-0.1842,0.149105,-0.062876,0.75825,0.526659,-0.101868,0.991215,0.065055,-0.053693,-0.042158,0.956623,0.451818,0.031624,0.970726,0.060263,-0.230346,-0.066799,1.072102,0.453307,0.110561,0.970467,-0.102254,0.18845,-0.076661,0.931649,0.450978,0.111154,0.884598,-0.19184,0.410278,-0.148129,0.945559,0.420292,0.291001,0.782285,-0.166426,0.525024,-0.342736,0.957516,0.186108,-0.464758,-0.558082,-0.060306,-0.684768,-0.392351,1.008957,0.019399,-0.112145,0.962623,-0.192873,0.15356,-0.012811,0.932492,0.470889,0.368659,0.675771,-0.531204,-0.353901,0.060487,0.954232,0.49083,0.208776,0.336245,-0.054216,-0.91674,0.20605,0.687828,0.464427,0.127866,0.472448,0.043356,-0.870955,0.067368,0.646731,0.360171,0.376202,0.769786,0.502548,0.115535,-0.155446,0.496478,0.552663,0.030254,0.998492,-0.045683,0.003343,-0.311466,0.425104,0.262691,-0.032736,0.98778,-0.028177,-0.14975,-0.330193,0.053887,0.300168,-0.451767,0.841762,0.171881,0.240414,-0.002633,0.511527,0.619644,0.042856,0.793952,-0.398888,0.456829,0.281467,0.332037,0.595336,-0.008812,0.808511,-0.151886,0.568473,0.11089,0.075782,0.821741,-0.015312,0.992566,-0.005522,-0.120614,-0.363151,-0.008581,0.182856,-0.114145,0.858443,-0.047554,0.49778,0.218097,-0.005743,0.797018
341,2.841667,-0.025435,0.972568,-0.10092,0.208038,-0.07941,0.504554,0.585962,0.020837,0.977543,-0.126142,0.167523,-0.079924,0.571752,0.571751,0.025312,0.971382,-0.18224,0.150214,-0.063922,0.758239,0.525554,-0.104989,0.991071,0.062346,-0.053564,-0.041783,0.956847,0.451751,0.031307,0.970918,0.059913,-0.229669,-0.067188,1.072229,0.452635,0.108621,0.970302,-0.102185,0.190457,-0.076428,0.93208,0.450669,0.111563,0.884498,-0.192252,0.410189,-0.147843,0.945659,0.419713,0.290114,0.782909,-0.16697,0.524413,-0.342439,0.957737,0.185526,-0.463397,-0.558853,-0.06003,-0.685087,-0.392666,1.009059,0.018444,-0.116574,0.961723,-0.193099,0.155605,-0.012645,0.932453,0.470806,0.367595,0.676048,-0.531334,-0.354285,0.060393,0.954917,0.490897,0.208359,0.333562,-0.055043,-0.917765,0.206268,0.688738,0.463961,0.130016,0.470463,0.039045,-0.871915,0.067022,0.647666,0.360564,0.376153,0.77017,0.502043,0.115328,-0.155814,0.496893,0.552496,0.030425,0.998477,-0.045902,0.003391,-0.312015,0.425153,0.262711,-0.031008,0.988039,-0.029422,-0.14816,-0.331064,0.053801,0.300372,-0.451645,0.842007,0.170549,0.240737,-0.003006,0.512215,0.619427,0.042412,0.794084,-0.398111,0.457318,0.280921,0.332343,0.595926,-0.008621,0.808862,-0.151028,0.568206,0.110761,0.075755,0.821924,-0.013182,0.992845,-0.000462,-0.118677,-0.36381,-0.008905,0.183127,-0.113071,0.858648,-0.048164,0.497613,0.217995,-0.005665,0.796978
342,2.85,-0.025752,0.972535,-0.101225,0.208004,-0.079925,0.504932,0.585849,0.020807,0.977325,-0.127045,0.168117,-0.080473,0.572118,0.571589,0.025293,0.9712,-0.182543,0.151025,-0.064389,0.758613,0.525041,-0.105143,0.991137,0.061825,-0.052626,-0.042177,0.957175,0.451134,0.030743,0.971195,0.05995,-0.228564,-0.067588,1.072449,0.451871,0.108711,0.970039,-0.103061,0.191272,-0.076815,0.932399,0.450014,0.111544,0.884445,-0.191634,0.410599,-0.148177,0.945948,0.418924,0.289063,0.783207,-0.166908,0.524567,-0.342571,0.958118,0.184574,-0.46165,-0.55973,-0.059724,-0.685576,-0.392971,1.009175,0.017449,-0.118226,0.96141,-0.192787,0.156675,-0.013064,0.932801,0.470254,0.36604,0.6746,-0.534122,-0.354463,0.05986,0.955535,0.490455,0.208418,0.331767,-0.054991,-0.918405,0.206353,0.689659,0.463876,0.132376,0.468192,0.033984,-0.872994,0.066572,0.648681,0.360857,0.375499,0.77041,0.502209,0.115132,-0.156328,0.497209,0.552396,0.029317,0.998509,-0.045905,0.003665,-0.312304,0.42525,0.262545,-0.033454,0.987803,-0.028642,-0.149349,-0.330346,0.054073,0.30019,-0.451811,0.841907,0.169816,0.241292,-0.003521,0.512655,0.619301,0.041868,0.794385,-0.39719,0.457645,0.280413,0.332715,0.596423,-0.008188,0.808824,-0.151155,0.568233,0.110911,0.075772,0.821938,-0.01612,0.992582,-0.005692,-0.120371,-0.363113,-0.008527,0.182894,-0.113275,0.858814,-0.047509,0.497343,0.218082,-0.005732,0.796993
343,2.858333,-0.025665,0.972445,-0.102083,0.208016,-0.080647,0.505286,0.585875,0.021105,0.977102,-0.128077,0.168591,-0.081159,0.57245,0.571505,0.025256,0.971059,-0.182817,0.151609,-0.064856,0.759035,0.524552,-0.105932,0.991081,0.061658,-0.052292,-0.042598,0.957554,0.450547,0.030971,0.971317,0.059469,-0.228138,-0.068161,1.072665,0.451243,0.108306,0.969791,-0.102268,0.193176,-0.07723,0.932771,0.449403,0.111586,0.884414,-0.191185,0.410865,-0.148491,0.946247,0.418048,0.288254,0.783436,-0.167196,0.524579,-0.342745,0.958519,0.183589,-0.460007,-0.560642,-0.059138,-0.685986,-0.393315,1.009316,0.016421,-0.120099,0.961128,-0.192222,0.157668,-0.013503,0.933198,0.469715,0.364631,0.676642,-0.533262,-0.353315,0.059301,0.956228,0.490013,0.20938,0.327543,-0.056235,-0.919627,0.206917,0.691036,0.462817,0.13681,0.464656,0.027379,-0.87443,0.066114,0.649808,0.361046,0.375172,0.770652,0.502036,0.115331,-0.157051,0.497548,0.552426,0.02928,0.998502,-0.046063,0.003717,-0.312864,0.425307,0.262557,-0.032037,0.988012,-0.029581,-0.148089,-0.331037,0.053975,0.300329,-0.452045,0.841823,0.169073,0.24167,-0.004244,0.513025,0.619324,0.041176,0.794753,-0.39622,0.45791,0.27972,0.333058,0.597031,-0.008201,0.809122,-0.151057,0.567835,0.110989,0.075723,0.822128,-0.014212,0.992872,-0.004721,-0.118244,-0.363642,-0.0088,0.183081,-0.113416,0.859059,-0.047058,0.496931,0.218137,-0.005774,0.797059
344,2.866667,-0.025985,0.972408,-0.102522,0.207934,-0.081186,0.505739,0.585719,0.022555,0.976996,-0.127391,0.169531,-0.081728,0.572888,0.571282,0.02164,0.970487,-0.186034,0.151914,-0.064858,0.759736,0.524641,-0.102836,0.991325,0.064097,-0.050904,-0.043869,0.957822,0.449119,0.030589,0.971532,0.059581,-0.227244,-0.06863,1.0729,0.450316,0.111335,0.969536,-0.103176,0.192247,-0.07835,0.932819,0.448188,0.111295,0.884273,-0.190263,0.411673,-0.149562,0.946742,0.416919,0.287754,0.783223,-0.166859,0.525278,-0.343451,0.958986,0.182156,-0.457964,-0.561501,-0.058903,-0.68667,-0.393657,1.009503,0.015329,-0.119062,0.961063,-0.192128,0.158965,-0.014612,0.933791,0.46845,0.363048,0.676971,-0.535079,-0.351562,0.058166,0.956699,0.488977,0.208896,0.324606,-0.057202,-0.920718,0.207237,0.692267,0.462321,0.137815,0.46196,0.021625,-0.875861,0.065683,0.650925,0.361329,0.374497,0.77104,0.502016,0.11502,-0.157592,0.497935,0.552292,0.028361,0.998524,-0.046118,0.004281,-0.313259,0.425339,0.262434,-0.033501,0.987892,-0.029223,-0.148638,-0.330619,0.054218,0.300266,-0.451909,0.841881,0.168173,0.242347,-0.004779,0.513543,0.619146,0.040737,0.795334,-0.394886,0.458094,0.279056,0.33329,0.59754,-0.009073,0.808494,-0.150283,0.56892,0.111105,0.075264,0.821882,-0.016244,0.992651,-0.005669,-0.119785,-0.363195,-0.008518,0.18299,-0.115615,0.859039,-0.045817,0.496574,0.218521,-0.005949,0.797041
345,2.875,-0.026763,0.972472,-0.102167,0.207711,-0.081534,0.506321,0.585397,0.020467,0.976795,-0.129655,0.169239,-0.082194,0.573474,0.570985,0.025413,0.970687,-0.183866,0.152692,-0.066007,0.75983,0.523437,-0.106044,0.991202,0.060624,-0.050973,-0.043535,0.958182,0.449048,0.030135,0.971724,0.059579,-0.226482,-0.069079,1.073124,0.449467,0.108647,0.9694,-0.102375,0.194883,-0.07817,0.933405,0.447882,0.111627,0.884291,-0.189898,0.411713,-0.149315,0.946895,0.41627,0.286514,0.783899,-0.167579,0.524719,-0.343139,0.959406,0.181467,-0.455891,-0.562593,-0.058012,-0.687232,-0.394026,1.009673,0.014214,-0.123924,0.960107,-0.192313,0.160788,-0.014488,0.933861,0.468334,0.361506,0.677143,-0.535501,-0.352179,0.058011,0.957549,0.488963,0.208089,0.321477,-0.057999,-0.921948,0.207499,0.693424,0.461605,0.139389,0.45877,0.016012,-0.877408,0.065243,0.652152,0.361534,0.374154,0.771416,0.501805,0.114531,-0.157949,0.498406,0.552016,0.027695,0.998532,-0.046326,0.004495,-0.313715,0.425494,0.26229,-0.034178,0.987862,-0.029236,-0.14868,-0.330589,0.054305,0.300236,-0.451905,0.842035,0.16686,0.242729,-0.005119,0.514236,0.618778,0.040435,0.795719,-0.394093,0.458135,0.278589,0.333683,0.598015,-0.008838,0.808795,-0.149811,0.568621,0.111107,0.075232,0.822048,-0.016963,0.992623,-0.005805,-0.11991,-0.363096,-0.008455,0.182954,-0.115267,0.859183,-0.045345,0.496449,0.218509,-0.005946,0.797033
346,2.883333,-0.027164,0.972372,-0.103121,0.207656,-0.082131,0.506807,0.585419,0.022208,0.976583,-0.129582,0.170295,-0.082817,0.57393,0.570869,0.021381,0.970188,-0.186686,0.153058,-0.065891,0.760666,0.52338,-0.103183,0.991366,0.063893,-0.049646,-0.044879,0.958653,0.447606,0.029856,0.971906,0.059288,-0.225814,-0.069648,1.073456,0.448723,0.111029,0.969148,-0.102454,0.194753,-0.079339,0.933625,0.446638,0.111176,0.884233,-0.188782,0.412472,-0.150409,0.947475,0.415014,0.286241,0.783555,-0.167906,0.525276,-0.343913,0.959931,0.179945,-0.453911,-0.563628,-0.057003,-0.687778,-0.394425,1.009835,0.013067,-0.122707,0.960463,-0.191505,0.160563,-0.015646,0.934672,0.467037,0.360275,0.676995,-0.537668,-0.350418,0.056912,0.958155,0.487693,0.207543,0.318721,-0.05895,-0.922967,0.207695,0.694683,0.461168,0.140877,0.455568,0.011758,-0.878905,0.064735,0.653274,0.361811,0.373551,0.771782,0.501691,0.114533,-0.158546,0.498795,0.552061,0.027298,0.998546,-0.046248,0.004678,-0.314099,0.425503,0.262317,-0.034394,0.987875,-0.029453,-0.148498,-0.330661,0.054388,0.300236,-0.451982,0.842079,0.166061,0.24298,-0.005715,0.514819,0.618776,0.039862,0.796076,-0.393149,0.458376,0.277947,0.334134,0.598551,-0.008323,0.809095,-0.149219,0.568357,0.111112,0.07524,0.822198,-0.017364,0.992565,-0.001678,-0.120458,-0.363094,-0.00843,0.182963,-0.114487,0.859323,-0.045022,0.496416,0.218479,-0.005924,0.796984
347,2.891667,-0.027605,0.972284,-0.103609,0.207766,-0.082708,0.50739,0.585297,0.020376,0.976327,-0.131968,0.170163,-0.083438,0.574496,0.570671,0.02491,0.970322,-0.184889,0.153852,-0.067075,0.760794,0.522231,-0.106163,0.991278,0.060166,-0.049769,-0.044657,0.958996,0.447427,0.029427,0.972037,0.059536,-0.225241,-0.070152,1.073648,0.447706,0.110465,0.968809,-0.109134,0.193123,-0.079263,0.934179,0.446245,0.111493,0.883938,-0.187956,0.413396,-0.150453,0.94776,0.414774,0.284612,0.784385,-0.168908,0.524601,-0.343448,0.960468,0.1793,-0.451704,-0.564636,-0.056029,-0.688484,-0.394824,1.010018,0.011869,-0.127987,0.959794,-0.1908,0.161279,-0.015625,0.934751,0.466832,0.35863,0.676965,-0.538413,-0.35102,0.056687,0.959025,0.487434,0.207388,0.315057,-0.060024,-0.92419,0.207934,0.695882,0.460291,0.141723,0.452659,0.008254,-0.88031,0.064201,0.654406,0.362097,0.372047,0.772417,0.502191,0.112949,-0.159111,0.499287,0.551935,0.027422,0.99853,-0.046531,0.004518,-0.314538,0.425577,0.262229,-0.033114,0.988076,-0.030396,-0.147259,-0.331352,0.0543,0.300372,-0.45218,0.842159,0.164962,0.243082,-0.006304,0.515492,0.61866,0.039354,0.796481,-0.392123,0.458595,0.277327,0.334683,0.599113,-0.007901,0.809403,-0.148731,0.568052,0.111118,0.07524,0.822365,-0.015454,0.992917,-0.00494,-0.117698,-0.363612,-0.008698,0.183149,-0.113889,0.859458,-0.044592,0.49636,0.218448,-0.005913,0.796964
348,2.9,-0.02768,0.972306,-0.103995,0.207461,-0.083353,0.507908,0.58511,0.020267,0.976208,-0.132832,0.170187,-0.084087,0.575002,0.570431,0.025077,0.970163,-0.185556,0.154028,-0.067693,0.761384,0.521619,-0.106706,0.99126,0.059759,-0.049459,-0.04515,0.959477,0.446566,0.029053,0.972207,0.059624,-0.224533,-0.07073,1.073924,0.446746,0.110042,0.968634,-0.109404,0.194086,-0.079768,0.934675,0.445401,0.11167,0.883774,-0.187803,0.413767,-0.150913,0.948163,0.413791,0.283764,0.784607,-0.169469,0.524547,-0.343697,0.960952,0.178148,-0.449279,-0.56586,-0.054308,-0.689204,-0.395274,1.010163,0.010697,-0.129871,0.959045,-0.192006,0.162791,-0.016138,0.935244,0.466014,0.356671,0.677539,-0.539294,-0.350556,0.05602,0.959865,0.486745,0.207551,0.311018,-0.061674,-0.925412,0.208319,0.697369,0.459219,0.143605,0.448953,0.004863,-0.881927,0.063686,0.655565,0.362281,0.372092,0.771668,0.503251,0.113202,-0.159777,0.499784,0.5518,0.026633,0.998491,-0.047835,0.004374,-0.314874,0.426815,0.261729,-0.033383,0.988094,-0.030624,-0.147033,-0.331434,0.05439,0.300381,-0.452465,0.842129,0.163503,0.24364,-0.006929,0.516031,0.61842,0.038895,0.796618,-0.391673,0.458781,0.276676,0.335072,0.599921,-0.00654,0.810878,-0.148124,0.566121,0.110875,0.075689,0.823004,-0.015797,0.992923,-0.005047,-0.117599,-0.363603,-0.008669,0.183166,-0.110002,0.859666,-0.045558,0.496788,0.217919,-0.005615,0.796891
