Frame,Time (Seconds),X.3,Y.3,Z.3
530,4.416667,-0.14198,0.80677,1.667204
531,4.425,-0.14201,0.807822,1.669268
532,4.433333,-0.141911,0.8094,1.671006
533,4.441667,-0.141874,0.811065,1.67199
534,4.45,-0.141571,0.813393,1.672809
535,4.458333,-0.141616,0.815736,1.673223
536,4.466667,-0.141079,0.818693,1.673307
537,4.475,-0.140508,0.821269,1.672808
538,4.483333,-0.139945,0.823727,1.672107
539,4.491667,-0.139242,0.826304,1.671126
540,4.5,-0.138406,0.828775,1.669704
541,4.508333,-0.137662,0.831243,1.667915
542,4.516667,-0.137185,0.833533,1.665974
543,4.525,-0.13676,0.835825,1.663798
544,4.533333,-0.136371,0.837931,1.661514
545,4.541667,-0.136083,0.839782,1.65916
546,4.55,-0.135925,0.841465,1.656731
547,4.558333,-0.135666,0.842829,1.654204
548,4.566667,-0.135494,0.844191,1.651835
549,4.575,-0.135379,0.845323,1.649647
550,4.583333,-0.135265,0.846298,1.647592
551,4.591667,-0.135264,0.846866,1.645782
552,4.6,-0.135205,0.847557,1.643956
553,4.608333,-0.135098,0.848048,1.642191
554,4.616667,-0.134992,0.848495,1.640427
555,4.625,-0.135274,0.848788,1.638788
556,4.633333,-0.135607,0.848938,1.637194
557,4.641667,-0.13626,0.848813,1.635389
558,4.65,-0.136954,0.848673,1.63388
559,4.658333,-0.137678,0.848555,1.632373
560,4.666667,-0.138654,0.848052,1.631144
561,4.675,-0.139604,0.847455,1.630014
562,4.683333,-0.140744,0.846835,1.629029
563,4.691667,-0.14197,0.84624,1.628197
564,4.7,-0.143215,0.845777,1.627335
565,4.708333,-0.144604,0.845294,1.626867
566,4.716667,-0.146296,0.844699,1.626057
567,4.725,-0.14771,0.844368,1.625566
568,4.733333,-0.149409,0.843575,1.625004
569,4.741667,-0.150958,0.843498,1.624696
570,4.75,-0.152483,0.843389,1.624382
571,4.758333,-0.153651,0.843824,1.623965
572,4.766667,-0.155244,0.843984,1.623982
573,4.775,-0.15673,0.844182,1.624032
574,4.783333,-0.158278,0.844492,1.624295
575,4.791667,-0.159611,0.845078,1.624403
576,4.8,-0.161057,0.845654,1.624889
577,4.808333,-0.162347,0.846636,1.625264
578,4.816667,-0.164067,0.847483,1.626462
579,4.825,-0.165583,0.848639,1.627581
580,4.833333,-0.167058,0.849868,1.628757
581,4.841667,-0.168453,0.851281,1.630091
582,4.85,-0.169758,0.852835,1.631458
583,4.858333,-0.170978,0.854634,1.63303
584,4.866667,-0.172176,0.856433,1.634565
585,4.875,-0.173296,0.858328,1.635858
586,4.883333,-0.174324,0.860707,1.637192
587,4.891667,-0.175341,0.862953,1.638646
588,4.9,-0.176239,0.865494,1.639859
589,4.908333,-0.176961,0.868012,1.641141
590,4.916667,-0.177518,0.870565,1.642235
591,4.925,-0.177993,0.873132,1.643279
592,4.933333,-0.178268,0.875758,1.644123
593,4.941667,-0.178401,0.878456,1.644941
594,4.95,-0.178466,0.881174,1.645707
595,4.958333,-0.178608,0.883708,1.646379
596,4.966667,-0.178701,0.886198,1.646923
597,4.975,-0.17873,0.888496,1.647333
598,4.983333,-0.178635,0.890639,1.647697
599,4.991667,-0.178547,0.892448,1.647884
600,5.0,-0.178328,0.894016,1.648148
601,5.008333,-0.177965,0.895373,1.648285
602,5.016667,-0.177614,0.896432,1.648512
603,5.025,-0.176984,0.89707,1.648607
604,5.033333,-0.176312,0.897769,1.648513
605,5.041667,-0.175649,0.897937,1.648503
606,5.05,-0.174981,0.898071,1.648477
607,5.058333,-0.174101,0.897959,1.648647
608,5.066667,-0.172975,0.897772,1.648796
609,5.075,-0.171883,0.89734,1.64898
610,5.083333,-0.170904,0.896596,1.649235
611,5.091667,-0.169761,0.89595,1.649585
